ticket_id,customer_id,ticket_date,issue_type,status,resolution_days
TKT_0003055,CUST_01678,2024-11-06,General Inquiry,Resolved,7.0
TKT_0003056,CUST_01678,2024-06-01,Account Issue,Open,
TKT_0003057,CUST_01679,2023-03-01,Account Issue,Resolved,4.0
TKT_0003058,CUST_01679,2024-07-26,Technical Problem,Resolved,7.0
TKT_0003059,CUST_01679,2023-03-22,Return Request,Resolved,7.0
TKT_0003060,CUST_01679,2023-04-15,Technical Problem,Resolved,4.0
TKT_0003061,CUST_01679,2023-10-12,Return Request,Resolved,5.0
TKT_0003062,CUST_01681,2024-04-26,Product Quality,Resolved,1.0
TKT_0003063,CUST_01681,2024-12-24,General Inquiry,Resolved,6.0
TKT_0003064,CUST_01682,2024-08-03,Return Request,Open,
TKT_0003065,CUST_01682,2024-05-06,Billing,Resolved,4.0
TKT_0003066,CUST_01682,2024-10-13,Shipping Delay,Resolved,1.0
TKT_0003067,CUST_01683,2024-10-06,Return Request,Resolved,5.0
TKT_0003068,CUST_01684,2024-06-16,General Inquiry,Resolved,7.0
TKT_0003069,CUST_01686,2024-08-23,General Inquiry,Resolved,5.0
TKT_0003070,CUST_01687,2023-12-31,Account Issue,Open,
TKT_0003071,CUST_01687,2024-11-13,Shipping Delay,Resolved,5.0
TKT_0003072,CUST_01687,2024-12-07,Account Issue,Pending,
TKT_0003073,CUST_01687,2023-12-17,General Inquiry,Resolved,5.0
TKT_0003074,CUST_01688,2024-12-07,Account Issue,Resolved,1.0
TKT_0003075,CUST_01688,2024-05-27,Return Request,Open,
TKT_0003076,CUST_01689,2024-05-14,General Inquiry,Resolved,1.0
TKT_0003077,CUST_01689,2023-10-14,Billing,Resolved,7.0
TKT_0003078,CUST_01692,2023-12-31,General Inquiry,Resolved,2.0
TKT_0003079,CUST_01693,2024-10-14,Account Issue,Resolved,2.0
TKT_0003080,CUST_01693,2024-09-03,General Inquiry,Open,
TKT_0003081,CUST_01693,2023-11-16,Product Quality,Resolved,7.0
TKT_0003082,CUST_01694,2024-10-14,Account Issue,Resolved,4.0
TKT_0003083,CUST_01695,2024-05-22,General Inquiry,Resolved,3.0
TKT_0003084,CUST_01696,2024-10-09,General Inquiry,Resolved,7.0
TKT_0003085,CUST_01696,2024-05-16,Technical Problem,Resolved,6.0
TKT_0003086,CUST_01697,2024-05-08,General Inquiry,Resolved,7.0
TKT_0003087,CUST_01697,2024-05-26,Return Request,Resolved,4.0
TKT_0003088,CUST_01697,2024-01-17,Return Request,Resolved,2.0
TKT_0003089,CUST_01698,2024-07-17,Shipping Delay,Resolved,7.0
TKT_0003090,CUST_01699,2024-08-30,General Inquiry,Resolved,1.0
TKT_0003091,CUST_01700,2024-08-06,Shipping Delay,Resolved,3.0
TKT_0003092,CUST_01700,2023-12-18,Product Quality,Open,
TKT_0003093,CUST_01700,2024-01-26,Product Quality,Resolved,5.0
TKT_0003094,CUST_01700,2024-01-24,Billing,Resolved,5.0
TKT_0003095,CUST_01700,2024-03-20,Product Quality,Open,
TKT_0003096,CUST_01701,2024-09-27,Shipping Delay,Resolved,4.0
TKT_0003097,CUST_01701,2024-11-13,Product Quality,Open,
TKT_0003098,CUST_01701,2024-12-16,Shipping Delay,Resolved,4.0
TKT_0003099,CUST_01701,2024-04-13,Shipping Delay,Open,
TKT_0003100,CUST_01702,2024-11-30,Product Quality,Open,
TKT_0003101,CUST_01702,2023-08-20,Account Issue,Resolved,7.0
TKT_0003102,CUST_01702,2024-05-19,Return Request,Open,
TKT_0003103,CUST_01703,2024-03-28,General Inquiry,Resolved,2.0
TKT_0003104,CUST_01703,2024-06-07,General Inquiry,Resolved,1.0
TKT_0003105,CUST_01704,2024-07-05,Technical Problem,Open,
TKT_0003106,CUST_01704,2024-06-10,Product Quality,Resolved,2.0
TKT_0003107,CUST_01705,2024-09-10,Return Request,Resolved,1.0
TKT_0003108,CUST_01705,2024-06-27,Billing,Open,
TKT_0003109,CUST_01705,2024-11-15,Shipping Delay,Pending,
TKT_0003110,CUST_01706,2024-10-17,Account Issue,Resolved,3.0
TKT_0003111,CUST_01706,2024-12-28,Technical Problem,Resolved,7.0
TKT_0003112,CUST_01706,2024-08-13,General Inquiry,Resolved,4.0
TKT_0003113,CUST_01707,2024-06-04,General Inquiry,Resolved,5.0
TKT_0003114,CUST_01707,2024-06-14,General Inquiry,Resolved,4.0
TKT_0003115,CUST_01708,2024-09-18,General Inquiry,Resolved,6.0
TKT_0003116,CUST_01710,2024-09-03,General Inquiry,Resolved,5.0
TKT_0003117,CUST_01710,2024-06-07,General Inquiry,Pending,
TKT_0003118,CUST_01710,2024-12-14,Technical Problem,Resolved,5.0
TKT_0003119,CUST_01711,2024-12-26,General Inquiry,Resolved,4.0
TKT_0003120,CUST_01711,2024-12-16,General Inquiry,Resolved,2.0
TKT_0003121,CUST_01713,2023-08-27,Account Issue,Resolved,5.0
TKT_0003122,CUST_01713,2023-10-15,Return Request,Resolved,4.0
TKT_0003123,CUST_01713,2024-09-10,Shipping Delay,Open,
TKT_0003124,CUST_01714,2024-10-25,Product Quality,Resolved,1.0
TKT_0003125,CUST_01714,2023-10-22,Product Quality,Resolved,6.0
TKT_0003126,CUST_01715,2024-01-22,Product Quality,Resolved,2.0
TKT_0003127,CUST_01715,2024-06-26,Billing,Resolved,3.0
TKT_0003128,CUST_01716,2024-11-10,General Inquiry,Resolved,2.0
TKT_0003129,CUST_01718,2023-09-05,Account Issue,Open,
TKT_0003130,CUST_01719,2024-11-07,Billing,Resolved,2.0
TKT_0003131,CUST_01720,2024-04-03,General Inquiry,Resolved,5.0
TKT_0003132,CUST_01720,2024-12-15,Product Quality,Resolved,4.0
TKT_0003133,CUST_01720,2024-05-26,Product Quality,Resolved,4.0
TKT_0003134,CUST_01720,2024-07-04,Technical Problem,Resolved,6.0
TKT_0003135,CUST_01720,2024-08-20,Product Quality,Resolved,2.0
TKT_0003136,CUST_01720,2024-08-18,Product Quality,Resolved,1.0
TKT_0003137,CUST_01721,2024-05-28,Billing,Resolved,7.0
TKT_0003138,CUST_01721,2024-11-04,Product Quality,Resolved,5.0
TKT_0003139,CUST_01721,2024-09-28,Shipping Delay,Resolved,7.0
TKT_0003140,CUST_01722,2023-12-23,Billing,Resolved,4.0
TKT_0003141,CUST_01722,2023-05-26,Shipping Delay,Resolved,6.0
TKT_0003142,CUST_01722,2023-07-21,Account Issue,Open,
TKT_0003143,CUST_01723,2024-06-12,General Inquiry,Resolved,7.0
TKT_0003144,CUST_01723,2024-06-21,Shipping Delay,Resolved,1.0
TKT_0003145,CUST_01724,2024-05-21,Return Request,Resolved,2.0
TKT_0003146,CUST_01724,2024-11-27,Product Quality,Resolved,1.0
TKT_0003147,CUST_01724,2024-06-02,Shipping Delay,Resolved,5.0
TKT_0003148,CUST_01725,2024-12-30,Return Request,Resolved,3.0
TKT_0003149,CUST_01725,2024-04-27,Product Quality,Resolved,5.0
TKT_0003150,CUST_01726,2024-08-12,Product Quality,Resolved,3.0
TKT_0003151,CUST_01726,2024-06-10,General Inquiry,Open,
TKT_0003152,CUST_01727,2023-08-12,General Inquiry,Resolved,3.0
TKT_0003153,CUST_01727,2024-05-27,Product Quality,Resolved,1.0
TKT_0003154,CUST_01729,2024-05-17,General Inquiry,Resolved,1.0
TKT_0003155,CUST_01729,2024-12-13,Billing,Resolved,6.0
TKT_0003156,CUST_01730,2024-04-09,Shipping Delay,Resolved,3.0
TKT_0003157,CUST_01731,2023-09-07,Account Issue,Open,
TKT_0003158,CUST_01732,2024-11-02,Return Request,Resolved,6.0
TKT_0003159,CUST_01733,2024-10-22,Return Request,Resolved,7.0
TKT_0003160,CUST_01733,2024-09-02,Product Quality,Resolved,2.0
TKT_0003161,CUST_01733,2024-04-12,Product Quality,Open,
TKT_0003162,CUST_01734,2024-01-16,Product Quality,Resolved,5.0
TKT_0003163,CUST_01735,2024-05-25,Technical Problem,Resolved,6.0
TKT_0003164,CUST_01735,2024-01-22,Billing,Resolved,7.0
TKT_0003165,CUST_01736,2024-10-22,Billing,Open,
TKT_0003166,CUST_01736,2024-01-06,Account Issue,Resolved,1.0
TKT_0003167,CUST_01737,2024-09-18,Technical Problem,Resolved,2.0
TKT_0003168,CUST_01737,2024-02-27,General Inquiry,Pending,
TKT_0003169,CUST_01738,2024-06-30,Return Request,Open,
TKT_0003170,CUST_01738,2024-07-24,General Inquiry,Resolved,4.0
TKT_0003171,CUST_01740,2024-01-23,Shipping Delay,Open,
TKT_0003172,CUST_01740,2023-11-15,Account Issue,Open,
TKT_0003173,CUST_01740,2024-09-21,Product Quality,Resolved,2.0
TKT_0003174,CUST_01741,2024-11-22,Shipping Delay,Resolved,4.0
TKT_0003175,CUST_01743,2024-12-04,General Inquiry,Resolved,5.0
TKT_0003176,CUST_01743,2024-06-22,Return Request,Resolved,1.0
TKT_0003177,CUST_01743,2024-11-02,Return Request,Resolved,1.0
TKT_0003178,CUST_01744,2023-10-11,General Inquiry,Pending,
TKT_0003179,CUST_01744,2024-07-14,Account Issue,Resolved,3.0
TKT_0003180,CUST_01745,2024-04-18,Shipping Delay,Pending,
TKT_0003181,CUST_01746,2024-07-31,General Inquiry,Open,
TKT_0003182,CUST_01747,2023-12-08,Shipping Delay,Resolved,7.0
TKT_0003183,CUST_01747,2023-12-09,Shipping Delay,Resolved,2.0
TKT_0003184,CUST_01747,2023-06-15,Product Quality,Resolved,5.0
TKT_0003185,CUST_01748,2024-08-21,Shipping Delay,Resolved,5.0
TKT_0003186,CUST_01748,2023-12-07,Shipping Delay,Resolved,4.0
TKT_0003187,CUST_01748,2024-05-09,Billing,Resolved,4.0
TKT_0003188,CUST_01749,2024-09-04,Shipping Delay,Resolved,7.0
TKT_0003189,CUST_01749,2024-05-09,Product Quality,Resolved,5.0
TKT_0003190,CUST_01750,2024-09-07,Shipping Delay,Resolved,5.0
TKT_0003191,CUST_01750,2024-01-23,Product Quality,Resolved,5.0
TKT_0003192,CUST_01750,2024-10-25,Account Issue,Resolved,2.0
TKT_0003193,CUST_01750,2024-11-30,Billing,Resolved,4.0
TKT_0003194,CUST_01752,2024-02-06,Return Request,Resolved,4.0
TKT_0003195,CUST_01753,2024-11-25,General Inquiry,Resolved,7.0
TKT_0003196,CUST_01753,2024-02-11,Shipping Delay,Open,
TKT_0003197,CUST_01754,2024-04-13,General Inquiry,Resolved,4.0
TKT_0003198,CUST_01754,2024-04-24,Billing,Resolved,3.0
TKT_0003199,CUST_01754,2024-08-13,Billing,Resolved,3.0
TKT_0003200,CUST_01755,2024-06-28,Billing,Resolved,2.0
TKT_0003201,CUST_01755,2024-06-29,Account Issue,Resolved,1.0
TKT_0003202,CUST_01756,2024-05-31,Product Quality,Resolved,4.0
TKT_0003203,CUST_01756,2023-11-01,Product Quality,Resolved,1.0
TKT_0003204,CUST_01756,2023-05-08,Shipping Delay,Resolved,7.0
TKT_0003205,CUST_01756,2023-05-04,Shipping Delay,Resolved,7.0
TKT_0003206,CUST_01758,2024-10-09,General Inquiry,Pending,
TKT_0003207,CUST_01758,2023-10-31,Technical Problem,Pending,
TKT_0003208,CUST_01758,2024-02-24,General Inquiry,Resolved,7.0
TKT_0003209,CUST_01759,2023-06-10,Shipping Delay,Resolved,1.0
TKT_0003210,CUST_01759,2024-12-19,Shipping Delay,Resolved,5.0
TKT_0003211,CUST_01759,2024-12-22,Shipping Delay,Resolved,1.0
TKT_0003212,CUST_01760,2024-06-19,General Inquiry,Open,
TKT_0003213,CUST_01760,2024-04-05,General Inquiry,Resolved,2.0
TKT_0003214,CUST_01761,2024-04-07,Product Quality,Resolved,1.0
TKT_0003215,CUST_01761,2024-09-16,Billing,Resolved,5.0
TKT_0003216,CUST_01761,2024-09-10,Return Request,Resolved,5.0
TKT_0003217,CUST_01762,2024-09-21,Product Quality,Resolved,5.0
TKT_0003218,CUST_01763,2024-12-23,Product Quality,Resolved,6.0
TKT_0003219,CUST_01763,2024-06-15,Billing,Resolved,5.0
TKT_0003220,CUST_01763,2024-06-20,Return Request,Resolved,1.0
TKT_0003221,CUST_01763,2024-06-10,Product Quality,Open,
TKT_0003222,CUST_01764,2024-09-11,Account Issue,Resolved,6.0
TKT_0003223,CUST_01764,2023-08-19,Technical Problem,Resolved,5.0
TKT_0003224,CUST_01764,2023-06-16,General Inquiry,Resolved,1.0
TKT_0003225,CUST_01764,2024-04-07,General Inquiry,Open,
TKT_0003226,CUST_01765,2024-08-04,Billing,Open,
TKT_0003227,CUST_01765,2024-04-23,Billing,Open,
TKT_0003228,CUST_01766,2023-07-15,Account Issue,Resolved,5.0
TKT_0003229,CUST_01766,2024-12-05,Billing,Resolved,3.0
TKT_0003230,CUST_01767,2023-12-11,Product Quality,Resolved,6.0
TKT_0003231,CUST_01767,2024-09-04,Product Quality,Resolved,1.0
TKT_0003232,CUST_01767,2023-12-20,General Inquiry,Resolved,5.0
TKT_0003233,CUST_01768,2024-12-11,General Inquiry,Open,
TKT_0003234,CUST_01769,2024-02-14,Shipping Delay,Resolved,5.0
TKT_0003235,CUST_01769,2024-12-02,Product Quality,Pending,
TKT_0003236,CUST_01769,2024-01-13,Shipping Delay,Resolved,4.0
TKT_0003237,CUST_01769,2023-10-24,Account Issue,Pending,
TKT_0003238,CUST_01770,2024-12-07,Product Quality,Resolved,7.0
TKT_0003239,CUST_01771,2024-01-18,Product Quality,Resolved,5.0
TKT_0003240,CUST_01771,2024-11-01,Shipping Delay,Resolved,6.0
TKT_0003241,CUST_01771,2024-05-09,Technical Problem,Resolved,5.0
TKT_0003242,CUST_01772,2024-10-22,Technical Problem,Resolved,1.0
TKT_0003243,CUST_01772,2024-05-15,Technical Problem,Resolved,7.0
TKT_0003244,CUST_01773,2024-11-03,Billing,Resolved,4.0
TKT_0003245,CUST_01774,2024-08-05,Product Quality,Resolved,4.0
TKT_0003246,CUST_01774,2023-08-27,Shipping Delay,Resolved,2.0
TKT_0003247,CUST_01774,2023-11-10,Product Quality,Open,
TKT_0003248,CUST_01777,2024-05-31,Technical Problem,Resolved,2.0
TKT_0003249,CUST_01778,2024-06-24,Shipping Delay,Resolved,6.0
TKT_0003250,CUST_01778,2024-08-24,Technical Problem,Resolved,7.0
TKT_0003251,CUST_01779,2024-05-29,Technical Problem,Resolved,2.0
TKT_0003252,CUST_01780,2024-10-16,Shipping Delay,Resolved,6.0
TKT_0003253,CUST_01780,2024-12-01,Billing,Resolved,7.0
TKT_0003254,CUST_01780,2024-09-28,Account Issue,Resolved,7.0
TKT_0003255,CUST_01781,2024-10-12,General Inquiry,Resolved,5.0
TKT_0003256,CUST_01783,2024-02-14,General Inquiry,Resolved,1.0
TKT_0003257,CUST_01784,2024-02-21,Product Quality,Resolved,7.0
TKT_0003258,CUST_01785,2024-07-20,Product Quality,Resolved,5.0
TKT_0003259,CUST_01785,2023-06-06,General Inquiry,Resolved,2.0
TKT_0003260,CUST_01786,2024-06-17,General Inquiry,Resolved,4.0
TKT_0003261,CUST_01787,2024-07-13,Product Quality,Resolved,2.0
TKT_0003262,CUST_01787,2024-05-22,Product Quality,Resolved,6.0
TKT_0003263,CUST_01789,2024-04-23,Technical Problem,Resolved,4.0
TKT_0003264,CUST_01789,2024-09-04,Account Issue,Resolved,1.0
TKT_0003265,CUST_01789,2024-07-11,Billing,Resolved,5.0
TKT_0003266,CUST_01789,2024-04-09,Shipping Delay,Resolved,3.0
TKT_0003267,CUST_01790,2023-10-20,Billing,Resolved,1.0
TKT_0003268,CUST_01790,2023-12-07,Account Issue,Resolved,5.0
TKT_0003269,CUST_01790,2024-07-01,Billing,Resolved,4.0
TKT_0003270,CUST_01791,2024-03-30,Return Request,Resolved,5.0
TKT_0003271,CUST_01791,2024-09-14,Account Issue,Resolved,3.0
TKT_0003272,CUST_01791,2024-03-09,Return Request,Resolved,4.0
TKT_0003273,CUST_01791,2024-06-19,Product Quality,Resolved,2.0
TKT_0003274,CUST_01792,2024-12-26,Account Issue,Resolved,4.0
TKT_0003275,CUST_01792,2024-05-01,Product Quality,Resolved,5.0
TKT_0003276,CUST_01792,2023-05-22,Product Quality,Resolved,4.0
TKT_0003277,CUST_01792,2023-06-03,Billing,Resolved,2.0
TKT_0003278,CUST_01792,2024-06-23,Billing,Resolved,4.0
TKT_0003279,CUST_01793,2024-10-22,Billing,Open,
TKT_0003280,CUST_01793,2024-10-15,Return Request,Resolved,2.0
TKT_0003281,CUST_01793,2024-11-11,Return Request,Resolved,1.0
TKT_0003282,CUST_01795,2024-09-01,Billing,Resolved,2.0
TKT_0003283,CUST_01796,2024-09-03,Shipping Delay,Resolved,5.0
TKT_0003284,CUST_01796,2024-08-10,Billing,Resolved,2.0
TKT_0003285,CUST_01797,2023-12-12,Technical Problem,Resolved,5.0
TKT_0003286,CUST_01797,2024-06-30,General Inquiry,Resolved,2.0
TKT_0003287,CUST_01799,2024-07-20,Return Request,Resolved,7.0
TKT_0003288,CUST_01799,2024-07-07,Billing,Resolved,1.0
TKT_0003289,CUST_01799,2024-06-27,Billing,Pending,
TKT_0003290,CUST_01800,2024-07-13,Billing,Resolved,5.0
TKT_0003291,CUST_01802,2024-07-06,Account Issue,Resolved,3.0
TKT_0003292,CUST_01802,2023-05-03,Technical Problem,Resolved,7.0
TKT_0003293,CUST_01803,2023-12-27,General Inquiry,Resolved,7.0
TKT_0003294,CUST_01804,2024-09-21,Shipping Delay,Resolved,1.0
TKT_0003295,CUST_01804,2024-07-27,Return Request,Resolved,6.0
TKT_0003296,CUST_01804,2024-02-28,Shipping Delay,Resolved,7.0
TKT_0003297,CUST_01804,2024-09-07,Shipping Delay,Pending,
TKT_0003298,CUST_01805,2024-07-05,Return Request,Resolved,6.0
TKT_0003299,CUST_01805,2024-03-24,General Inquiry,Resolved,1.0
TKT_0003300,CUST_01806,2024-11-17,Billing,Resolved,7.0
TKT_0003301,CUST_01806,2024-06-07,Shipping Delay,Resolved,2.0
TKT_0003302,CUST_01808,2024-06-12,Shipping Delay,Pending,
TKT_0003303,CUST_01808,2023-10-24,Product Quality,Resolved,6.0
TKT_0003304,CUST_01808,2024-06-20,Billing,Resolved,6.0
TKT_0003305,CUST_01808,2024-11-07,Shipping Delay,Pending,
TKT_0003306,CUST_01808,2024-06-18,Product Quality,Resolved,4.0
TKT_0003307,CUST_01809,2024-10-14,Shipping Delay,Resolved,3.0
TKT_0003308,CUST_01809,2024-06-21,Product Quality,Resolved,1.0
TKT_0003309,CUST_01811,2024-08-28,Product Quality,Resolved,2.0
TKT_0003310,CUST_01811,2023-10-22,Account Issue,Resolved,2.0
TKT_0003311,CUST_01811,2023-12-22,Billing,Resolved,1.0
TKT_0003312,CUST_01811,2024-04-09,Billing,Open,
TKT_0003313,CUST_01812,2023-03-11,Return Request,Pending,
TKT_0003314,CUST_01812,2024-07-11,General Inquiry,Resolved,6.0
TKT_0003315,CUST_01812,2023-11-23,General Inquiry,Resolved,2.0
TKT_0003316,CUST_01813,2024-06-02,General Inquiry,Resolved,7.0
TKT_0003317,CUST_01813,2024-09-24,Product Quality,Resolved,3.0
TKT_0003318,CUST_01813,2024-10-30,General Inquiry,Pending,
TKT_0003319,CUST_01813,2024-10-15,General Inquiry,Resolved,1.0
TKT_0003320,CUST_01813,2024-09-30,Product Quality,Resolved,1.0
TKT_0003321,CUST_01814,2024-05-30,Billing,Open,
TKT_0003322,CUST_01814,2024-02-15,Shipping Delay,Resolved,6.0
TKT_0003323,CUST_01814,2023-12-07,Return Request,Resolved,2.0
TKT_0003324,CUST_01815,2024-06-25,Shipping Delay,Pending,
TKT_0003325,CUST_01816,2024-04-24,Shipping Delay,Resolved,5.0
TKT_0003326,CUST_01816,2024-11-14,Shipping Delay,Pending,
TKT_0003327,CUST_01816,2024-08-10,Return Request,Resolved,3.0
TKT_0003328,CUST_01816,2024-09-08,Product Quality,Open,
TKT_0003329,CUST_01817,2024-05-29,Account Issue,Resolved,4.0
TKT_0003330,CUST_01817,2024-11-17,Billing,Pending,
TKT_0003331,CUST_01817,2024-05-20,Shipping Delay,Resolved,7.0
TKT_0003332,CUST_01818,2024-12-11,Billing,Resolved,4.0
TKT_0003333,CUST_01818,2024-11-02,Product Quality,Resolved,1.0
TKT_0003334,CUST_01820,2023-09-14,Technical Problem,Open,
TKT_0003335,CUST_01822,2024-07-04,Return Request,Open,
TKT_0003336,CUST_01822,2024-12-03,Product Quality,Resolved,1.0
TKT_0003337,CUST_01822,2023-10-20,Billing,Resolved,3.0
TKT_0003338,CUST_01823,2023-08-23,Account Issue,Resolved,6.0
TKT_0003339,CUST_01823,2023-06-26,Billing,Resolved,1.0
TKT_0003340,CUST_01824,2024-09-05,Account Issue,Pending,
TKT_0003341,CUST_01824,2024-05-02,Return Request,Resolved,7.0
TKT_0003342,CUST_01824,2024-12-12,Shipping Delay,Open,
TKT_0003343,CUST_01824,2024-04-22,Product Quality,Open,
TKT_0003344,CUST_01825,2024-04-04,General Inquiry,Resolved,1.0
TKT_0003345,CUST_01826,2024-06-01,Shipping Delay,Resolved,7.0
TKT_0003346,CUST_01826,2024-04-25,Shipping Delay,Resolved,1.0
TKT_0003347,CUST_01827,2024-09-04,General Inquiry,Resolved,6.0
TKT_0003348,CUST_01828,2024-12-11,General Inquiry,Resolved,2.0
TKT_0003349,CUST_01829,2024-09-22,General Inquiry,Resolved,7.0
TKT_0003350,CUST_01829,2024-07-24,Account Issue,Resolved,5.0
TKT_0003351,CUST_01829,2024-12-20,Billing,Open,
TKT_0003352,CUST_01830,2024-11-17,Product Quality,Resolved,1.0
TKT_0003353,CUST_01830,2024-04-12,Billing,Pending,
TKT_0003354,CUST_01831,2024-11-07,Shipping Delay,Resolved,2.0
TKT_0003355,CUST_01832,2023-07-18,Billing,Open,
TKT_0003356,CUST_01832,2024-04-16,Product Quality,Resolved,4.0
TKT_0003357,CUST_01832,2023-07-21,Return Request,Resolved,6.0
TKT_0003358,CUST_01833,2024-03-26,Return Request,Resolved,5.0
TKT_0003359,CUST_01833,2023-01-23,General Inquiry,Open,
TKT_0003360,CUST_01833,2024-08-26,General Inquiry,Resolved,2.0
TKT_0003361,CUST_01834,2023-10-05,Product Quality,Resolved,4.0
TKT_0003362,CUST_01834,2024-01-10,Return Request,Resolved,1.0
TKT_0003363,CUST_01834,2024-08-09,Billing,Open,
TKT_0003364,CUST_01834,2024-09-12,General Inquiry,Resolved,1.0
TKT_0003365,CUST_01836,2024-08-24,Product Quality,Resolved,3.0
TKT_0003366,CUST_01836,2024-11-04,Product Quality,Resolved,3.0
TKT_0003367,CUST_01836,2024-10-11,Product Quality,Resolved,3.0
TKT_0003368,CUST_01836,2024-11-06,Account Issue,Resolved,5.0
TKT_0003369,CUST_01836,2024-10-05,Account Issue,Resolved,1.0
TKT_0003370,CUST_01837,2024-08-17,Return Request,Resolved,3.0
TKT_0003371,CUST_01838,2024-09-10,Billing,Resolved,4.0
TKT_0003372,CUST_01839,2024-02-03,Return Request,Resolved,2.0
TKT_0003373,CUST_01840,2023-10-15,Billing,Resolved,3.0
TKT_0003374,CUST_01842,2023-02-13,General Inquiry,Resolved,6.0
TKT_0003375,CUST_01842,2024-11-08,General Inquiry,Resolved,5.0
TKT_0003376,CUST_01842,2023-09-03,General Inquiry,Resolved,6.0
TKT_0003377,CUST_01843,2024-04-03,Technical Problem,Resolved,6.0
TKT_0003378,CUST_01843,2024-12-08,Return Request,Resolved,1.0
TKT_0003379,CUST_01843,2024-03-21,Shipping Delay,Resolved,2.0
TKT_0003380,CUST_01844,2024-08-13,Technical Problem,Resolved,6.0
TKT_0003381,CUST_01844,2024-09-19,Shipping Delay,Resolved,4.0
TKT_0003382,CUST_01844,2024-08-13,General Inquiry,Resolved,7.0
TKT_0003383,CUST_01844,2024-10-17,General Inquiry,Open,
TKT_0003384,CUST_01845,2024-08-23,General Inquiry,Resolved,3.0
TKT_0003385,CUST_01845,2024-11-24,Technical Problem,Resolved,4.0
TKT_0003386,CUST_01845,2024-07-30,Technical Problem,Resolved,6.0
TKT_0003387,CUST_01846,2024-08-20,Return Request,Resolved,2.0
TKT_0003388,CUST_01846,2023-06-12,Billing,Resolved,7.0
TKT_0003389,CUST_01848,2024-11-23,Billing,Resolved,2.0
TKT_0003390,CUST_01850,2024-04-13,General Inquiry,Resolved,2.0
TKT_0003391,CUST_01850,2023-11-06,General Inquiry,Resolved,6.0
TKT_0003392,CUST_01851,2023-06-12,General Inquiry,Resolved,3.0
TKT_0003393,CUST_01851,2024-07-21,Product Quality,Pending,
TKT_0003394,CUST_01853,2023-11-24,Technical Problem,Resolved,5.0
TKT_0003395,CUST_01853,2024-10-09,Product Quality,Pending,
TKT_0003396,CUST_01854,2024-12-03,Account Issue,Pending,
TKT_0003397,CUST_01854,2024-08-30,General Inquiry,Open,
TKT_0003398,CUST_01854,2024-10-07,Billing,Resolved,7.0
TKT_0003399,CUST_01855,2023-10-23,General Inquiry,Resolved,3.0
TKT_0003400,CUST_01855,2024-08-22,General Inquiry,Resolved,2.0
TKT_0003401,CUST_01856,2023-01-28,Product Quality,Resolved,6.0
TKT_0003402,CUST_01856,2024-10-17,Account Issue,Resolved,7.0
TKT_0003403,CUST_01857,2024-06-16,Billing,Resolved,2.0
TKT_0003404,CUST_01858,2024-09-25,General Inquiry,Resolved,7.0
TKT_0003405,CUST_01858,2024-03-27,Shipping Delay,Resolved,1.0
TKT_0003406,CUST_01859,2024-06-29,Account Issue,Resolved,6.0
TKT_0003407,CUST_01860,2024-12-06,Billing,Resolved,2.0
TKT_0003408,CUST_01860,2024-08-12,Technical Problem,Resolved,2.0
TKT_0003409,CUST_01861,2024-11-01,Account Issue,Resolved,5.0
TKT_0003410,CUST_01862,2024-07-14,Technical Problem,Resolved,7.0
TKT_0003411,CUST_01864,2024-11-03,Product Quality,Resolved,2.0
TKT_0003412,CUST_01864,2024-05-26,Shipping Delay,Pending,
TKT_0003413,CUST_01864,2024-02-08,Product Quality,Resolved,1.0
TKT_0003414,CUST_01865,2023-07-14,Shipping Delay,Open,
TKT_0003415,CUST_01865,2024-04-18,Technical Problem,Resolved,2.0
